store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,custom_design,page_layout,options_container,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,gift_wrapping_available,color,status,visibility,tax_class_id,occasion,apparel_type,sleeve_length,fit,size,length,gender,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,description,short_description,meta_keyword,custom_layout_update,price,special_price,weight,msrp,gift_wrapping_price,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled,image_label,small_image_label,thumbnail_label,is_recurring,material,luggage_size,luggage_travel_style,bag_luggage_type,accessories_size,luggage_style,accessories_type,shoe_size,shoe_type,gendered,width,bedding_pattern,homeware_style,bed_bath_type,decor_type,home_decor_type,camera_type,camera_megapixels,electronic_type,cost,price_type,sku_type,weight_type,price_view,shipment_type,samples_title,links_title,links_purchased_separately,links_exist,format,books_music_type,author_artist,genre,style,necklace_length,jewelry_type,recurring_profile,product_link,featured,start_slider_date_product,end_slider_date_product
admin,,Clothing,simple,,Pwt005m,0,Stretch Cotton Camisole,,,/p/w/pwt005a_1.jpg,/p/w/pwt005t_1.jpg,/p/w/pwt005t_1.jpg,,stretch-cotton-camisole,stretch-cotton-camisole-838.html,,No layout updates,Product Info Column,,No,,No,No,Royal Blue,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,M,,Female,,,,,,,Scoop neck camisole. Hidden shelf bra. Available in Royal Blue. Cotton/elastane. Machine wash.,A simple stretch cotton camisole with hidden shelf bra. Great for layering.,,,60,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Stretch Cotton Camisole,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt005m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt005b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt005l,0,Stretch Cotton Camisole,,,/p/w/pwt005a_1.jpg,/p/w/pwt005t_1.jpg,/p/w/pwt005t_1.jpg,,stretch-cotton-camisole,stretch-cotton-camisole-839.html,,No layout updates,Product Info Column,,No,,No,No,Royal Blue,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,L,,Female,,,,,,,Scoop neck camisole. Hidden shelf bra. Available in Royal Blue. Cotton/elastane. Machine wash.,A simple stretch cotton camisole with hidden shelf bra. Great for layering.,,,60,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Stretch Cotton Camisole,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt005l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt005b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt005xl,0,Stretch Cotton Camisole,,,/p/w/pwt005a_1.jpg,/p/w/pwt005t_1.jpg,/p/w/pwt005t_1.jpg,,stretch-cotton-camisole,stretch-cotton-camisole-840.html,,No layout updates,Product Info Column,,No,,No,No,Royal Blue,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,XL,,Female,,,,,,,Scoop neck camisole. Hidden shelf bra. Available in Royal Blue. Cotton/elastane. Machine wash.,A simple stretch cotton camisole with hidden shelf bra. Great for layering.,,,60,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Stretch Cotton Camisole,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt005xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt005b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt006xs,0,Noa Sheer Blouse,,,/p/w/pwt006a_1.jpg,/p/w/pwt006t_1.jpg,/p/w/pwt006t_1.jpg,,noa-sheer-blouse,noa-sheer-blouse.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,XS,,Female,,,,,,,"Semi sheer, sleeveless collar shirt. Back pleat. Front button closure. Available in Black. Polyester. Machine wash.","A play on professional wear, our modern Noa Blouse has a semi sheer appearance.",,,175,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Noa Sheer Blouse,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt006xs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt006b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt006s,0,Noa Sheer Blouse,,,/p/w/pwt006a_1.jpg,/p/w/pwt006t_1.jpg,/p/w/pwt006t_1.jpg,,noa-sheer-blouse,noa-sheer-blouse-838.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,S,,Female,,,,,,,"Semi sheer, sleeveless collar shirt. Back pleat. Front button closure. Available in Black. Polyester. Machine wash.","A play on professional wear, our modern Noa Blouse has a semi sheer appearance.",,,175,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Noa Sheer Blouse,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt006s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt006b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt006m,0,Noa Sheer Blouse,,,/p/w/pwt006a_1.jpg,/p/w/pwt006t_1.jpg,/p/w/pwt006t_1.jpg,,noa-sheer-blouse,noa-sheer-blouse-839.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,M,,Female,,,,,,,"Semi sheer, sleeveless collar shirt. Back pleat. Front button closure. Available in Black. Polyester. Machine wash.","A play on professional wear, our modern Noa Blouse has a semi sheer appearance.",,,175,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Noa Sheer Blouse,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt006m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt006b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt006l,0,Noa Sheer Blouse,,,/p/w/pwt006a_1.jpg,/p/w/pwt006t_1.jpg,/p/w/pwt006t_1.jpg,,noa-sheer-blouse,noa-sheer-blouse-840.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,L,,Female,,,,,,,"Semi sheer, sleeveless collar shirt. Back pleat. Front button closure. Available in Black. Polyester. Machine wash.","A play on professional wear, our modern Noa Blouse has a semi sheer appearance.",,,175,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Noa Sheer Blouse,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt006l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt006b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt006xl,0,Noa Sheer Blouse,,,/p/w/pwt006a_1.jpg,/p/w/pwt006t_1.jpg,/p/w/pwt006t_1.jpg,,noa-sheer-blouse,noa-sheer-blouse-841.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,Tops,Sleeveless,,XL,,Female,,,,,,,"Semi sheer, sleeveless collar shirt. Back pleat. Front button closure. Available in Black. Polyester. Machine wash.","A play on professional wear, our modern Noa Blouse has a semi sheer appearance.",,,175,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Noa Sheer Blouse,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt006xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt006b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt007xs,0,Brooklyn Jean Jacket,,,/p/w/pwt007a_1.jpg,/p/w/pwt007t_1.jpg,/p/w/pwt007t_1.jpg,,brooklyn-jean-jacket,brooklyn-jean-jacket.html,,No layout updates,Product Info Column,,No,,No,No,Indigo,Enabled,Not Visible Individually,Taxable Goods,,Outerwear,Long Sleeve,,XS,,Female,,,,,,,"Stretch denim jacket with contrast stitching. Two front flap pockets with button closure. 20"" length from back of collar. Available in Indigo. Machine wash.",Our timeless mid blue jean jacket enhances the laidback look of this season's sundresses. ,,,320,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Brooklyn Jean Jacket,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt007xs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt007b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt007s,0,Brooklyn Jean Jacket,,,/p/w/pwt007a_1.jpg,/p/w/pwt007t_1.jpg,/p/w/pwt007t_1.jpg,,brooklyn-jean-jacket,brooklyn-jean-jacket-839.html,,No layout updates,Product Info Column,,No,,No,No,Indigo,Enabled,Not Visible Individually,Taxable Goods,,Outerwear,Long Sleeve,,S,,Female,,,,,,,"Stretch denim jacket with contrast stitching. Two front flap pockets with button closure. 20"" length from back of collar. Available in Indigo. Machine wash.",Our timeless mid blue jean jacket enhances the laidback look of this season's sundresses. ,,,320,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Brooklyn Jean Jacket,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt007s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt007b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt007m,0,Brooklyn Jean Jacket,,,/p/w/pwt007a_1.jpg,/p/w/pwt007t_1.jpg,/p/w/pwt007t_1.jpg,,brooklyn-jean-jacket,brooklyn-jean-jacket-840.html,,No layout updates,Product Info Column,,No,,No,No,Indigo,Enabled,Not Visible Individually,Taxable Goods,,Outerwear,Long Sleeve,,M,,Female,,,,,,,"Stretch denim jacket with contrast stitching. Two front flap pockets with button closure. 20"" length from back of collar. Available in Indigo. Machine wash.",Our timeless mid blue jean jacket enhances the laidback look of this season's sundresses. ,,,320,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Brooklyn Jean Jacket,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt007m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt007b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt007l,0,Brooklyn Jean Jacket,,,/p/w/pwt007a_1.jpg,/p/w/pwt007t_1.jpg,/p/w/pwt007t_1.jpg,,brooklyn-jean-jacket,brooklyn-jean-jacket-841.html,,No layout updates,Product Info Column,,No,,No,No,Indigo,Enabled,Not Visible Individually,Taxable Goods,,Outerwear,Long Sleeve,,L,,Female,,,,,,,"Stretch denim jacket with contrast stitching. Two front flap pockets with button closure. 20"" length from back of collar. Available in Indigo. Machine wash.",Our timeless mid blue jean jacket enhances the laidback look of this season's sundresses. ,,,320,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Brooklyn Jean Jacket,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt007l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt007b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Clothing,simple,,Pwt007xl,0,Brooklyn Jean Jacket,,,/p/w/pwt007a_1.jpg,/p/w/pwt007t_1.jpg,/p/w/pwt007t_1.jpg,,brooklyn-jean-jacket,brooklyn-jean-jacket-842.html,,No layout updates,Product Info Column,,No,,No,No,Indigo,Enabled,Not Visible Individually,Taxable Goods,,Outerwear,Long Sleeve,,XL,,Female,,,,,,,"Stretch denim jacket with contrast stitching. Two front flap pockets with button closure. 20"" length from back of collar. Available in Indigo. Machine wash.",Our timeless mid blue jean jacket enhances the laidback look of this season's sundresses. ,,,320,,1,,,33,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Brooklyn Jean Jacket,0,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,Pwt007xl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/p/w/pwt007b_1.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0008,0,Mercer Loafer,,,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,,mercer-loafer,mercer-loafer.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Polished leather upper. Slip on style with padded top edge for comfort. Leather lining and footbed. 1"" rubber heel. Imported.",Sophisticated meets practical with our rubber-soled leather loafer.,,,310,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mercer Loafer,0,simple,,,,,,,,,,,,,,,,,,,8,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm000b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0009,0,Mercer Loafer,,,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,,mercer-loafer,mercer-loafer-865.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Polished leather upper. Slip on style with padded top edge for comfort. Leather lining and footbed. 1"" rubber heel. Imported.",Sophisticated meets practical with our rubber-soled leather loafer.,,,310,,1.5,,,18,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mercer Loafer,0,simple,,,,,,,,,,,,,,,,,,,9,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm000b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00010,0,Mercer Loafer,,,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,,mercer-loafer,mercer-loafer-866.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Polished leather upper. Slip on style with padded top edge for comfort. Leather lining and footbed. 1"" rubber heel. Imported.",Sophisticated meets practical with our rubber-soled leather loafer.,,,310,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mercer Loafer,0,simple,,,,,,,,,,,,,,,,,,,10,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm000b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00011,0,Mercer Loafer,,,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,,mercer-loafer,mercer-loafer-867.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Polished leather upper. Slip on style with padded top edge for comfort. Leather lining and footbed. 1"" rubber heel. Imported.",Sophisticated meets practical with our rubber-soled leather loafer.,,,310,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mercer Loafer,0,simple,,,,,,,,,,,,,,,,,,,11,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm000b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00012,0,Mercer Loafer,,,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,/s/h/shm000a_4.jpg,,mercer-loafer,mercer-loafer-868.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Polished leather upper. Slip on style with padded top edge for comfort. Leather lining and footbed. 1"" rubber heel. Imported.",Sophisticated meets practical with our rubber-soled leather loafer.,,,310,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mercer Loafer,0,simple,,,,,,,,,,,,,,,,,,,12,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm000b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0018,0,Broad St Saddle Shoes,,,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,,broad-st-saddle-shoes,broad-st-saddle-shoes.html,,No layout updates,Product Info Column,,No,,No,No,Brown,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Suede upper. Contrast wheeling, sole and laces. Stacked 1"" heel. Imported.",A stylish saddle shoe in supple suede.,,,390,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Broad St Saddle Shoes,0,simple,,,,,,,,,,,,,,,,,,,8,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm001b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0019,0,Broad St Saddle Shoes,,,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,,broad-st-saddle-shoes,broad-st-saddle-shoes-866.html,,No layout updates,Product Info Column,,No,,No,No,Brown,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Suede upper. Contrast wheeling, sole and laces. Stacked 1"" heel. Imported.",A stylish saddle shoe in supple suede.,,,390,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Broad St Saddle Shoes,0,simple,,,,,,,,,,,,,,,,,,,9,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm001b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00110,0,Broad St Saddle Shoes,,,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,,broad-st-saddle-shoes,broad-st-saddle-shoes-867.html,,No layout updates,Product Info Column,,No,,No,No,Brown,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Suede upper. Contrast wheeling, sole and laces. Stacked 1"" heel. Imported.",A stylish saddle shoe in supple suede.,,,390,,1.5,,,18,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Broad St Saddle Shoes,0,simple,,,,,,,,,,,,,,,,,,,10,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm001b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00111,0,Broad St Saddle Shoes,,,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,,broad-st-saddle-shoes,broad-st-saddle-shoes-868.html,,No layout updates,Product Info Column,,No,,No,No,Brown,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Suede upper. Contrast wheeling, sole and laces. Stacked 1"" heel. Imported.",A stylish saddle shoe in supple suede.,,,390,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Broad St Saddle Shoes,0,simple,,,,,,,,,,,,,,,,,,,11,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm001b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm00112,0,Broad St Saddle Shoes,,,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,/s/h/shm001a_4.jpg,,broad-st-saddle-shoes,broad-st-saddle-shoes-869.html,,No layout updates,Product Info Column,,No,,No,No,Brown,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,"Suede upper. Contrast wheeling, sole and laces. Stacked 1"" heel. Imported.",A stylish saddle shoe in supple suede.,,,390,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Broad St Saddle Shoes,0,simple,,,,,,,,,,,,,,,,,,,12,Loafers,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm00112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm001b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0028,0,Empire Oxford,,,/s/h/shm002a_4.jpg,/s/h/shm002a_4.jpg,/s/h/shm002a_4.jpg,,empire-oxford,empire-oxford.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,Polished leather upper. Cap toe. Oxford lace up front. Imported.,Our classic captoe dress shoe in smooth calfskin.,,,410,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Empire Oxford,0,simple,,,,,,,,,,,,,,,,,,,8,Dress,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,,,,shm0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/s/h/shm002b_4.jpg,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admin,,Shoes,simple,,shm0029,0,Empire Oxford,,,/s/h/shm002a_4.jpg,/s/h/shm002a_4.jpg,/s/h/shm002a_4.jpg,,empire-oxford,empire-oxford-867.html,,No layout updates,Product Info Column,,No,,No,No,Black,Enabled,Not Visible Individually,Taxable Goods,,,,,,,,,,,,,,Polished leather upper. Cap toe. Oxford lace up front. Imported.,Our classic captoe dress shoe in smooth calfskin.,,,410,,1.5,,,19,1,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Empire Oxford,0,simple,,,,,,,,,,,,,,,,,,,9,Dress,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
